,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
372692,372693,B000LVM4EI,ATTK7J5JWVDYD,"Mrs. Howard ""Army Wife""",0,0,5,1970-01-01 00:00:01.351123200,yummy,the best matza balls out there- super yummy with salt. too bad they guy stopped selling them since it was the best price out there.
45931,45932,B0041NYV8E,A36RJG7HHV45TQ,Sterghe,0,0,3,1970-01-01 00:00:01.351123200,"Ginger, and what's the aftertaste?","I like this drink.<br /><br />But, I LOVE ginger. This has a strong ginger taste, and I think that's great. If you're more accustomed to the bland idea of a hint of ginger in some salad dressing or Asian food, then taste the real thing, straight up, first. If you don't love ginger, you will not like this product. And yes, it's a little spicy--that's the ginger!<br /><br />Next, I know that honey is more natural and sounds wholesome and everything, but it's just not my favorite sweetener. Whatever they do to powder it, along with the other sweeteners listed on the label, gives it kind of a weird aftertaste. Ginger itself is kind of sweet, and the bit of lemon is a good complement, but the aftertaste here is just weird.<br /><br />I actually think I'll go back to dumping plain old real ginger into a cup of tea, despite the need to strain the cup or ignore the dregs, for the taste I love. It's not as convenient as the little packet, but it does taste better.<br /><br />(Why three stars? It's not terrible, and was maybe even good; it's just not great.)"
260053,260054,B000NMJWZO,A3HZIJPQJ05ECE,W. Fox,0,0,5,1970-01-01 00:00:01.351123200,great for pancakes and more,"Pamela's gluten free pancake mix has become a part of a weekly ritual of having pancakes on Sunday morning.<br />Not only are they really tasty, but they also very healthy.<br />I have had friends over for pancakes and they all wanted to know how I make them. Well, I passed on my secret.<br />Thanks Pamela for a great product."
161364,161365,B0064SD860,A3IHZEMEZE5WUI,Larry,0,0,2,1970-01-01 00:00:01.351123200,Large husk,"The popcorn was larger as described, but the husk shells from the popcorn seed were also larger and more plentiful.. I will not purchase again!!"
443940,443941,B0034EDM2W,A1Z42SO1EE4L02,janniesue,0,0,5,1970-01-01 00:00:01.351123200,Great Taste,I love the KIND bars.  They taste great and are much healthier than other bars.  Also they satisfy your taste for something sweet so are healthier than eating candy.
431220,431221,B008LOMEU6,A30REOWH18203I,"Sk8marie ""sk8marie""",0,0,5,1970-01-01 00:00:01.351123200,"Easy, organic and YUMMY!","Ingredients:  1) Organic steelcut oats, 2). Water.  Period.<br />To prepare:  peel back lid slightly, microwave for 1 min.  That's it!<br /><br />I add a teaspoon of brown sugar, a little bit of milk and some fresh strawberries.  It's super yummy and my kids love it!  WAY healthier than the sugary alternatives."
405313,405314,B005K4Q4LK,AQ9336463S5W8,JennStew07,0,0,2,1970-01-01 00:00:01.351123200,not what we thought,Thought it was coffee k cups we were purchasing but it is powdered drink mix. Read carefully before buying this brand.
405312,405313,B005K4Q4LK,A28LXT9XBGRA18,K. Durden,0,0,1,1970-01-01 00:00:01.351123200,Too sweet,It's silly to call this a Cappuccino. There is no coffee flavor whatsoever. I have even tried making this 1/2 and 1/2 with strong coffee. Still can't tolerate it.
405311,405312,B005K4Q4LK,A34VU0NSTNNTRQ,Jay,0,0,5,1970-01-01 00:00:01.351123200,French Vanilla Cappuccino,Great price.  Really love the the flavor.  No need to add anything to this cappuccino to enhance the flavor. Really enjoyable anytime drink. This is a house hold favorite.
18346,18347,B004BKVQF8,AWFA8N9IXELVH,No Pen Name,0,0,1,1970-01-01 00:00:01.351123200,Deceptive description,On Oct 9 I ordered from a different vendor the same product 1.2 oz- 6 pack.  That order was 6 packs of 1.2 oz ea.  When I saw this item I decided to order it.  it read the same as my first order 1.2 oz- 6 pack & the price was approximately the same.  I received the order today & what is it but 1 large bag of small packs totaling 1.2 oz.  I call this deceptive not curious as another reviewer put it. I think the descriptions should be more specfic. The 1 star rating I gave is because of the description not the product itself.  The chips are actually very good.
11455,11456,B005C3IVN8,A3HECKQ9P79EY9,Wayne,0,0,5,1970-01-01 00:00:01.351123200,Andersons grade B Pure Maple Syrup,"Being a hard core ""all things from Vermont are the best"" kind of guy,I was a bit apprehensive about buying maple syrup from Wisconsin.But the low price and a visit to their fantastic user friendly website sold me and boy was I glad.I purchased Andersons Grade B,(my favorite grade),through Amazon annd found it to be by far the best tasting grade B I have ever tasted.Uniqley hardy yet not too molasses like,this syrup hits all the right notes.I will continue to buy this syrup to satisy my grade B obession and highly reccomend it to all."
18347,18348,B004BKVQF8,AG4YGLLIE8BWP,Miwintee,0,0,5,1970-01-01 00:00:01.351123200,Makes me drool just thinking of them,"The Brit's have out done us. The flavor is supreme,they satisfy my hunger for steak and onions...<br />Get them while you can...  Their other flavors are great tooo"
372809,372810,B000WEPI1K,A3F14GVSJMJ0WH,Theresa A. Miller,0,0,2,1970-01-01 00:00:01.351123200,dingos,The red part of the dingos was missing from 3 of the balls in one bag and two of them in the other. The others have not been opened yet and I found this very upsetting since this is the part the the puppies go for first. I don't mind paying that price if it is as shown. The bag show no white only balls.<br />Theresa Miller
185714,185715,B000GW257S,A353PLOL85WBCV,Connie L Stern,0,0,5,1970-01-01 00:00:01.351123200,Splenda French Vanilla,"Our local Wal-Mart used to carry this product, it has just a touch of flavor to your coffee without all of the calories.  Would recommend this and have to a few friends."
404905,404906,B006C2AAHI,A3NTX3H2MMRQKM,K. Whitt,0,0,5,1970-01-01 00:00:01.351123200,stockclerk,"We came across these on a trip to Hawaii that a friend had asked us to get, and found that these were fantastic. So had to get some more and this was a great way to pickup without traveling back to Hawaii!!!!"
311262,311263,B001EQ4NWK,A1H3CPV8ARWNLM,Ryan Donnelly,0,0,1,1970-01-01 00:00:01.351123200,"Bonus:  Bag of sunflower nuts also contained a giant, dead beetle","If you enjoy a side of dead, salted beetle with your sunflower nuts, this is the product for you.  I opened a bag this morning, and after eating a few handfuls, noticed that an insect leg had been uncovered.  This was shortly followed by the remaining 2.5"" of beetle.  Needless to say, I'd avoid ordering this product at all costs, and if you have, throw away whatever you haven't eaten.<br /><br />If I could post a picture with the review, I would."
537740,537741,B005CV7WHG,A8GZWJ499UUX6,"V. Polyglot ""Polyglot""",0,0,1,1970-01-01 00:00:01.351123200,Pricing Dept Insane,"I buy these cookies from Walmart for $2.50, which periodically drops down to $1.98 a pack.<br />$19.99 for four of those is 100% above the Walmart price.<br /><br />I certainly understand that prices differ from retailer to retailer, BUT NOT BY 100%!!!"
260054,260055,B000NMJWZO,A1Q7ZF466CFSZZ,"J.A.Snyder ""Bookiejo""",0,0,5,1970-01-01 00:00:01.351123200,Makes gluten free easy,"I first tried mixing and weighing a dozen different flours--life was just too complicated! Pamela's has some good basic recipes on the back--biscuits, pancakes, coffeecake  but many more recipes on the website--the cookies are great.  I can use the mix wherever flour is needed, even thickening--so easy, only one bag on the boat or  at the cabin.  I only wish they would publish a cookbook so I didn't have to keep checking the web. :)"
287732,287733,B0049M8NLI,A18NORQ6SKB4FK,James F. Mc Kinney,0,0,4,1970-01-01 00:00:01.351123200,Good but different this time,"Octavia Japanese Genmaicha (green)has always been a favorite of mine.  This package had much greener dried tea leaves, took longer to brew<br />and seemed to contain less tea.  I transferred the tea to another container and cannot identify the tin it came from, next one I open I will keep the container."
481112,481113,B002XHW2PY,A3WH0FZKD9K94,Customer,0,0,5,1970-01-01 00:00:01.351123200,Good for holiday candy,"Excellent product.  Has a high enough cocoa butter amount so it can be used in candy making for holiday gifts.  If you don't mind tempering, this is a good product to use."
162051,162052,B000ER3QM8,AUYIX7YILPDU5,LSands,0,0,1,1970-01-01 00:00:01.351123200,Not for POWERFUL chewers,"Ordered this item because it was advertised for POWERFUL chewers. Received it yesterday. Within an hour our 60 pound, 1.5 year old pit bull has the center green portion more than half eaten. She also managed to get off a few of the nylon nubs on the end. I would not recommend this item for powerful or extreme chewers."
191102,191103,B006W6YHV4,A27DIIBWR2ASZY,jerry head,0,0,5,1970-01-01 00:00:01.351123200,Crack for dogs.,These thing are like crack for dogs. I am not sure of the make-up but the doggies sure love them.
432751,432752,B000BP3Y84,A3ET2PU76CPR61,"The Bella ""The Bella""",0,0,2,1970-01-01 00:00:01.351123200,"um, it's LOADED WITH SUGAR, shoulda had a snickers heehee...","I could barely taste the flavor, it's so sweet.<br />I gave two stars instead of only one because it's really my fault (not the maker) I did not doing my usual thorough research!<br />A minimal google search would have uncovered the fact that sugar is ingredient #1 and corn syrup is #2 Yuk!  I have to say, if something taste good, I could give a good gosh darn what the color is...they add red dye... oh why, or why must they add dye.  Here's the ingredient list:<br />Sugar, Corn Syrup, Natural Anise Flavor, Color Added (Including Red 40)<br /> Maybe I can crush em up, add flavor and something else to dilute sugar, they may be savable--oops!  that's my hoarder tendency talking"
198064,198065,B0081XIASW,A156021XP6CYX6,SWilliams,0,0,2,1970-01-01 00:00:01.351123200,"Paw Flapper Fun, But Too Easy","I got my dog the Paw Flapper because he's a Basset Hound mix and loves to use his nose. He's also pretty smart, so keeping him occupied can be difficult. Unfortunately, this is a super simple puzzle. The first time he played with it, it took him about ten minutes to find all the treats. The next time, it took five minutes. There really isn't anything that challenging about it. Opening the flaps takes my dog a second, and all he has to do is keep pushing his nose into the holes to rotate the top and find all the treats. He had fun, but then it's a toy full of treats, so that's a given.<br /><br />The puzzle does seem to be well made though, so it's not a bad product. It just isn't challenging enough. I'll be returning it and trying one of the other puzzles."
65636,65637,B001EQ5Q3U,A3HAP3W5WU9TCI,Brit at Heart,0,0,5,1970-01-01 00:00:01.351123200,a taste of home,"It smells like tea, that's the first thing. As soon as you open the box, it permeates your breathing passages. A really nice touch is the serrated lid so that you can tear off the lid and the side top flaps to get a nice container that fits perfectly in the kitchen drawer under the counter where my kettle is. But the main thing is that you get a decent cuppa, not some ""titty"" tea - as they would say in old England!<a href=""http://www.amazon.com/gp/product/B001EQ5Q3U"">Tetley British Blend Premium Black, 80-Count Tea Bags (Pack of 6)</a>"
